country,company_name,city,funding_amount,industry_tags,start_year,status,website,country_code
Austria,Anyline,Vienna,14606959.308,Industrial Automation,2013.0,,,
Austria,kompany,Vienna,13286770.152,B2B,2012.0,,,
Austria,kompany,Vienna,13286770.152,FinTech,2012.0,,,
Austria,kompany,Vienna,13286770.152,GovTech,2012.0,,,
Austria,kompany,Vienna,13286770.152,Information Services,2012.0,,,
Austria,kompany,Vienna,13286770.152,Information Technology,2012.0,,,
Austria,Mostly AI,Vienna,5275340.12,Artificial Intelligence,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Big Data,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Information Technology,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Machine Learning,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Predictive Analytics,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Privacy,2017.0,,,
Austria,Mostly AI,Vienna,5275340.12,Software,2017.0,,,
Austria,Medicus AI,Vienna,6600000.0,Analytics,2015.0,,,
Austria,Medicus AI,Vienna,6600000.0,Artificial Intelligence,2015.0,,,
Austria,Medicus AI,Vienna,6600000.0,Health Diagnostics,2015.0,,,
Austria,Medicus AI,Vienna,6600000.0,Intelligent Systems,2015.0,,,
Austria,Medicus AI,Vienna,6600000.0,Medical,2015.0,,,
Austria,Medicus AI,Vienna,6600000.0,Predictive Analytics,2015.0,,,
Austria,eyeson,Graz,4500000.0,Broadcasting,2010.0,,,
Austria,eyeson,Graz,4500000.0,Cloud Data Services,2010.0,,,
Austria,eyeson,Graz,4500000.0,Collaboration,2010.0,,,
Austria,eyeson,Graz,4500000.0,Developer APIs,2010.0,,,
Austria,eyeson,Graz,4500000.0,Information Technology,2010.0,,,
Austria,eyeson,Graz,4500000.0,Software,2010.0,,,
Austria,eyeson,Graz,4500000.0,Unified Communications,2010.0,,,
Austria,eyeson,Graz,4500000.0,Video Conferencing,2010.0,,,
Austria,eyeson,Graz,4500000.0,Video Streaming,2010.0,,,
Austria,PROPSTER,Vienna,3000000.0,Information Services,2017.0,,,
Austria,PROPSTER,Vienna,3000000.0,Information Technology,2017.0,,,
Austria,PROPSTER,Vienna,3000000.0,Property Development,2017.0,,,
Austria,PROPSTER,Vienna,3000000.0,Real Estate,2017.0,,,
Austria,Ares-Genetics,Vienna,1278558.4728,,,,,
Austria,journiApp,Vienna,388174.4888000001,,,,,
Austria,DerBrutkasten,Vienna,2407039.44,,,,,
Austria,Kokoro,Vienna,270702.4488,,,,,
Austria,seasonax,Vienna,1117627.3576,,,,,
Austria,Folyo,Vienna,212245.4088,,,,,
Austria,Helioz,Vienna,905219.7112,,,,,
Austria,Nabriva,Vienna,156532914.8104,,,,,
Austria,Kivu Technologies,Vienna,1847654.496,,,,,
Austria,SCARLETRED Holding,Vienna,1766416.3784,,,,,
Austria,weffect,Vienna,1175601.9768,,,,,
Austria,Global Rockstar,Vienna,1318892.972,,,,,
Austria,EUCODIS,Vienna,11010099.3536,,,,,
Austria,Evermede,Vienna,128760.0,,,,,
Belgium,iBanFirst,Brussels,44383481.009600006,Banking,2013.0,,,
Belgium,iBanFirst,Brussels,44383481.009600006,Financial Services,2013.0,,,
Belgium,iBanFirst,Brussels,44383481.009600006,FinTech,2013.0,,,
Belgium,iBanFirst,Brussels,44383481.009600006,Payments,2013.0,,,
Belgium,Lansweeper,Grembergen,130000000.0,Asset Management,2004.0,,,
Belgium,Lansweeper,Grembergen,130000000.0,Compliance,2004.0,,,
Belgium,Lansweeper,Grembergen,130000000.0,Information Technology,2004.0,,,
Belgium,Lansweeper,Grembergen,130000000.0,Software,2004.0,,,
Belgium,Odoo,Grand-rosière,89377634.6464,E-Commerce,2005.0,,,
Belgium,Odoo,Grand-rosière,89377634.6464,Human Resources,2005.0,,,
Belgium,Odoo,Grand-rosière,89377634.6464,Open Source,2005.0,,,
Belgium,Odoo,Grand-rosière,89377634.6464,Software,2005.0,,,
Belgium,Showpad,Gent,136914800.0,Analytics,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Content,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Enterprise Software,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Marketing,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Meeting Software,2011.0,,,
Belgium,Showpad,Gent,136914800.0,SaaS,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Sales Automation,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Software,2011.0,,,
Belgium,Showpad,Gent,136914800.0,Training,2011.0,,,
Belgium,Customs4trade (C4T),Mechelen,22145000.0,SaaS,2004.0,,,
Belgium,Customs4trade (C4T),Mechelen,22145000.0,Software,2004.0,,,
Belgium,Customs4trade (C4T),Mechelen,22145000.0,Trading Platform,2004.0,,,
Belgium,Cohabs,Brussels,76182564.79120001,Communities,2016.0,,,
Belgium,Cohabs,Brussels,76182564.79120001,Real Estate,2016.0,,,
Belgium,Cowboy,Brussels,39574199.7272,Automotive,2017.0,,,
Belgium,Cowboy,Brussels,39574199.7272,Electric Vehicle,2017.0,,,
Belgium,Cowboy,Brussels,39574199.7272,Manufacturing,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Digital Media,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Food and Beverage,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Information Technology,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Internet,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,PaaS,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Restaurants,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,SaaS,2017.0,,,
Belgium,Apicbase,Antwerp,6200000.0,Software,2017.0,,,
Belgium,Silverfin,Gent,29614800.0,Accounting,2013.0,,,
Belgium,Silverfin,Gent,29614800.0,Financial Services,2013.0,,,
Belgium,Silverfin,Gent,29614800.0,FinTech,2013.0,,,
Belgium,Silverfin,Gent,29614800.0,SaaS,2013.0,,,
Belgium,Silverfin,Gent,29614800.0,Software,2013.0,,,
Belgium,Euroclear,Brussels,275000000.0,Asset Management,1968.0,,,
Belgium,Euroclear,Brussels,275000000.0,Finance,1968.0,,,
Belgium,Euroclear,Brussels,275000000.0,Financial Services,1968.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,E-Commerce,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,Enterprise Software,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,Facility Management,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,Hospitality,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,SaaS,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,Social Media,2008.0,,,
Belgium,Proxyclick,Brussels,15909129.789600002,Software,2008.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Analytics,2011.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Artificial Intelligence,2011.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Internet of Things,2011.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Machine Learning,2011.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Predictive Analytics,2011.0,,,
Belgium,Sentiance,Antwerpen,25373005.2408,Software,2011.0,,,
Belgium,moveUP,Brussels,3650000.0,Health Care,2015.0,,,
Belgium,moveUP,Brussels,3650000.0,mHealth,2015.0,,,
Belgium,moveUP,Brussels,3650000.0,Therapeutics,2015.0,,,
Belgium,Biotalys,Ghent,61467570.6928,Agriculture,2012.0,,,
Belgium,Biotalys,Ghent,61467570.6928,AgTech,2012.0,,,
Belgium,Biotalys,Ghent,61467570.6928,Biotechnology,2012.0,,,
Belgium,MobieTrain,Genk,6800000.0,E-Learning,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Education,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Government,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Human Resources,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Logistics,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Retail,2015.0,,,
Belgium,MobieTrain,Genk,6800000.0,Retail Technology,2015.0,,,
Belgium,Soda,Brussels,14600000.0,Analytics,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Big Data,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Business Intelligence,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Cloud Data Services,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Machine Learning,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Software,2018.0,,,
Belgium,Soda,Brussels,14600000.0,Test and Measurement,2018.0,,,
Belgium,NGDATA,Gent,40212465.6224,Analytics,2012.0,,,
Belgium,NGDATA,Gent,40212465.6224,Big Data,2012.0,,,
Belgium,NGDATA,Gent,40212465.6224,CRM,2012.0,,,
Belgium,NGDATA,Gent,40212465.6224,Machine Learning,2012.0,,,
Belgium,NGDATA,Gent,40212465.6224,Software,2012.0,,,
Belgium,InvestSuite,Louvain,9566000.0,Asset Management,2018.0,,,
Belgium,InvestSuite,Louvain,9566000.0,Financial Services,2018.0,,,
Belgium,InvestSuite,Louvain,9566000.0,FinTech,2018.0,,,
Belgium,InvestSuite,Louvain,9566000.0,Software,2018.0,,,
Belgium,InvestSuite,Louvain,9566000.0,Trading Platform,2018.0,,,
Belgium,InvestSuite,Louvain,9566000.0,Wealth Management,2018.0,,,
Belgium,Teamleader,Gent,31795415.838400003,CRM,2012.0,,,
Belgium,Teamleader,Gent,31795415.838400003,Project Management,2012.0,,,
Belgium,Teamleader,Gent,31795415.838400003,SaaS,2012.0,,,
Belgium,Teamleader,Gent,31795415.838400003,Software,2012.0,,,
Belgium,Guardsquare,Leuven,25371623.2168,Developer Tools,2014.0,,,
Belgium,Guardsquare,Leuven,25371623.2168,Internet of Things,2014.0,,,
Belgium,Guardsquare,Leuven,25371623.2168,Mobile,2014.0,,,
Belgium,Guardsquare,Leuven,25371623.2168,Security,2014.0,,,
Belgium,Guardsquare,Leuven,25371623.2168,Software,2014.0,,,
Belgium,Edgard & Cooper,Kortrijk,22000000.0,Animal Feed,2014.0,,,
Belgium,Edgard & Cooper,Kortrijk,22000000.0,Pet,2014.0,,,
Belgium,Edgard & Cooper,Kortrijk,22000000.0,Retail,2014.0,,,
Belgium,RheaVita,Zwijnaarde,2500000.0,Biopharma,2018.0,,,
Belgium,RheaVita,Zwijnaarde,2500000.0,Biotechnology,2018.0,,,
Belgium,RheaVita,Zwijnaarde,2500000.0,Mechanical Engineering,2018.0,,,
Belgium,RheaVita,Zwijnaarde,2500000.0,Pharmaceutical,2018.0,,,
Belgium,Collibra,Brussels,297423695.7088,Analytics,2008.0,,,
Belgium,Collibra,Brussels,297423695.7088,Artificial Intelligence,2008.0,,,
Belgium,Collibra,Brussels,297423695.7088,Data Integration,2008.0,,,
Belgium,Collibra,Brussels,297423695.7088,Enterprise Software,2008.0,,,
Belgium,Collibra,Brussels,297423695.7088,Infrastructure,2008.0,,,
Belgium,Urbantz,Brussels,15700000.0,Delivery,2015.0,,,
Belgium,Urbantz,Brussels,15700000.0,Information Technology,2015.0,,,
Belgium,Urbantz,Brussels,15700000.0,Logistics,2015.0,,,
Belgium,Urbantz,Brussels,15700000.0,SaaS,2015.0,,,
Belgium,Urbantz,Brussels,15700000.0,Software,2015.0,,,
Belgium,Confo Therapeutics,Brussels,45970000.0,Biotechnology,2015.0,,,
Belgium,Confo Therapeutics,Brussels,45970000.0,Health Care,2015.0,,,
Belgium,Confo Therapeutics,Brussels,45970000.0,Medical,2015.0,,,
Belgium,Confo Therapeutics,Brussels,45970000.0,Therapeutics,2015.0,,,
Belgium,Nyxoah,Mont-saint-guibert,66000000.0,Health Care,2009.0,,,
Belgium,Nyxoah,Mont-saint-guibert,66000000.0,Medical,2009.0,,,
Belgium,Nyxoah,Mont-saint-guibert,66000000.0,Medical Device,2009.0,,,
Belgium,Nyxoah,Mont-saint-guibert,66000000.0,Neuroscience,2009.0,,,
Belgium,AppTweak,Brussels,19314000.0,App Marketing,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,Apps,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,Information Technology,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,Internet,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,Mobile Advertising,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,Mobile Apps,2014.0,,,
Belgium,AppTweak,Brussels,19314000.0,SaaS,2014.0,,,
Belgium,UnifiedPost,La Hulpe,41000000.0,Information Technology,2000.0,,,
Belgium,UnifiedPost,La Hulpe,41000000.0,Internet,2000.0,,,
Belgium,UnifiedPost,La Hulpe,41000000.0,Payments,2000.0,,,
Belgium,Miracor Medical,Awans,85927082.1048,Health Care,2008.0,,,
Belgium,Miracor Medical,Awans,85927082.1048,Health Diagnostics,2008.0,,,
Belgium,Miracor Medical,Awans,85927082.1048,Medical,2008.0,,,
Belgium,Miracor Medical,Awans,85927082.1048,Medical Device,2008.0,,,
Belgium,Miracor Medical,Awans,85927082.1048,Personal Health,2008.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Analytics,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Artificial Intelligence,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Big Data,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Business Intelligence,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Data Mining,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Information Technology,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Oil and Gas,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Predictive Analytics,2007.0,,,
Belgium,TrendMiner,Hasselt,9085000.0,Software,2007.0,,,
Belgium,Accelleran,Antwerpen,8746594.694400001,Information Technology,2013.0,,,
Belgium,Accelleran,Antwerpen,8746594.694400001,Software,2013.0,,,
Belgium,Accelleran,Antwerpen,8746594.694400001,Telecommunications,2013.0,,,
Belgium,Biobest,Westerlo,20000000.0,Agriculture,1987.0,,,
Belgium,Biobest,Westerlo,20000000.0,Biotechnology,1987.0,,,
Belgium,Biobest,Westerlo,20000000.0,Food Processing,1987.0,,,
Belgium,Biobest,Westerlo,20000000.0,Health Care,1987.0,,,
Belgium,Biobest,Westerlo,20000000.0,Manufacturing,1987.0,,,
Belgium,icometrix,Leuven,17318703.279200003,Biotechnology,2011.0,,,
Belgium,icometrix,Leuven,17318703.279200003,Clinical Trials,2011.0,,,
Belgium,icometrix,Leuven,17318703.279200003,Health Care,2011.0,,,
Belgium,icometrix,Leuven,17318703.279200003,Hospital,2011.0,,,
Belgium,Univercells,Gosselies,81121980.37200001,Biotechnology,2013.0,,,
Belgium,Univercells,Gosselies,81121980.37200001,Health Care,2013.0,,,
Belgium,Univercells,Gosselies,81121980.37200001,Manufacturing,2013.0,,,
Belgium,LetsBuild,Brussels,8000000.0,Information Technology,2019.0,,,
Belgium,LetsBuild,Brussels,8000000.0,Software,2019.0,,,
Belgium,Koalaboox,Brussels,19250000.0,Commercial Lending,2012.0,,,
Belgium,Koalaboox,Brussels,19250000.0,Finance,2012.0,,,
Belgium,Koalaboox,Brussels,19250000.0,Financial Services,2012.0,,,
Belgium,Koalaboox,Brussels,19250000.0,FinTech,2012.0,,,
Belgium,Koalaboox,Brussels,19250000.0,Information Technology,2012.0,,,
Belgium,Koalaboox,Brussels,19250000.0,Software,2012.0,,,
Belgium,Rydoo,Mechelen,8177587.0864,Finance,2011.0,,,
Belgium,Rydoo,Mechelen,8177587.0864,SaaS,2011.0,,,
Belgium,Rydoo,Mechelen,8177587.0864,Software,2011.0,,,
Belgium,Unifly,Antwerp,23200000.0,Aerospace,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Drone Management,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Drones,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Mobile Apps,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Navigation,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Robotics,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Smart Cities,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Software,2015.0,,,
Belgium,Unifly,Antwerp,23200000.0,Software Engineering,2015.0,,,
Belgium,Promethera Biosciences,Mont-saint-guibert,127990120.7832,Biotechnology,2009.0,,,
Belgium,Promethera Biosciences,Mont-saint-guibert,127990120.7832,Pharmaceutical,2009.0,,,
Belgium,Promethera Biosciences,Mont-saint-guibert,127990120.7832,Therapeutics,2009.0,,,
Belgium,CitizenLab,Brussels,3175000.0,Crowdsourcing,2015.0,,,
Belgium,CitizenLab,Brussels,3175000.0,Government,2015.0,,,
Belgium,CitizenLab,Brussels,3175000.0,Software,2015.0,,,
Belgium,Skipr,Brussels,7000000.0,Information Technology,2019.0,,,
Belgium,Skipr,Brussels,7000000.0,SaaS,2019.0,,,
Belgium,Skipr,Brussels,7000000.0,Software,2019.0,,,
Belgium,Magnax,Kortrijk,17162917.4136,Aerospace,2015.0,,,
Belgium,Magnax,Kortrijk,17162917.4136,Air Transportation,2015.0,,,
Belgium,Magnax,Kortrijk,17162917.4136,Automotive,2015.0,,,
Belgium,Magnax,Kortrijk,17162917.4136,Electric Vehicle,2015.0,,,
Belgium,Sweepatic,Leuven,995194.624,Asset Management,2016.0,,,
Belgium,Sweepatic,Leuven,995194.624,Cyber Security,2016.0,,,
Belgium,Ziphius,Merelbeke,29300000.0,Biotechnology,2019.0,,,
Belgium,Ziphius,Merelbeke,29300000.0,Medical,2019.0,,,
Belgium,Ziphius,Merelbeke,29300000.0,Pharmaceutical,2019.0,,,
Belgium,eTheRNA immunotherapies,Jette,62697310.2408,Biotechnology,2013.0,,,
Belgium,eTheRNA immunotherapies,Jette,62697310.2408,Medical Device,2013.0,,,
Belgium,eTheRNA immunotherapies,Jette,62697310.2408,Therapeutics,2013.0,,,
Belgium,Cumul.io,Leuven,4050000.0,Analytics,2015.0,,,
Belgium,Cumul.io,Leuven,4050000.0,B2B,2015.0,,,
Belgium,Cumul.io,Leuven,4050000.0,Data Visualization,2015.0,,,
Belgium,Cumul.io,Leuven,4050000.0,Information Technology,2015.0,,,
Belgium,Cumul.io,Leuven,4050000.0,SaaS,2015.0,,,
Belgium,Cumul.io,Leuven,4050000.0,Software,2015.0,,,
Belgium,ExeVir Bio,Zwijnaarde,42000000.0,Biotechnology,2020.0,,,
Belgium,ExeVir Bio,Zwijnaarde,42000000.0,Health Care,2020.0,,,
Belgium,ExeVir Bio,Zwijnaarde,42000000.0,Life Science,2020.0,,,
Belgium,ExeVir Bio,Zwijnaarde,42000000.0,Therapeutics,2020.0,,,
Belgium,Qover,Brussels,14297795.3888,,,,,
Belgium,Look&Fin,Brussels,8523169.484000001,,,,,
Belgium,MobileXpense,Brussels,20348753.988,,,,,
Belgium,ANYTIME,Brussels,8031407.575200001,,,,,
Belgium,Bsit,Brussels,2869366.8128,,,,,
Belgium,GetHey,Brussels,693004.3464,,,,,
Belgium,Wooclap,Brussels,2216914.9992,,,,,
Belgium,LindaCare,Brussels,8810601.2904,,,,,
Belgium,Nodalview,Brussels,1610241.6576,,,,,
Belgium,Yields,Brussels,1325987.648,,,,,
Belgium,Qollabi,Brussels,1443405.6088,,,,,
Belgium,Tricount,Brussels,686730.3008000001,,,,,
Belgium,ExploreShare,Brussels,969550.7824,,,,,
Belgium,Smartbeam,Brussels,970588.588,,,,,
Belgium,Ovizio,Brussels,7382853.756,,,,,
Belgium,Peas&Love,Brussels,2836830.0192,,,,,
Belgium,Drawbotics,Brussels,462332.52320000005,,,,,
Belgium,Seety,Brussels,843294.7352,,,,,
Belgium,ActusDigital,Brussels,3219000.0,,,,,
Belgium,LucidWeb,Brussels,149356.44960000002,,,,,
Belgium,GabiSmartCare,Brussels,691557.084,,,,,
Belgium,3E,Brussels,2499046.1856,,,,,
Belgium,CentralApp,Brussels,482577.88720000006,,,,,
Belgium,Medispring,Brussels,986430.36,,,,,
Belgium,TheShopally,Brussels,1201760.0,,,,,
Belgium,Afriwise,Brussels,712472.0,,,,,
Belgium,Skwarel,Brussels,774137.7392000001,,,,,
Belgium,Maily,Brussels,510733.4072,,,,,
Belgium,AMIA-Systems,Brussels,899455.5552000001,,,,,
Belgium,Workero,Brussels,71196.55440000001,,,,,
Belgium,Ubidata,Brussels,1888480.0,,,,,
Belgium,Shiftmeapp,Brussels,147102.2912,,,,,
Belgium,SKIP-Q,Brussels,306133.7672,,,,,
Belgium,PlantHive,Brussels,67508.868,,,,,
Belgium,Dialogfeed,Brussels,874962.8280000001,,,,,
Belgium,Productize,Brussels,466351.552,,,,,
Hungary,Bitrise,Budapest,20187302.682400003,Android,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,Apps,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,Developer Platform,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,Developer Tools,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,iOS,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,Mobile Apps,2014.0,,,
Hungary,Bitrise,Budapest,20187302.682400003,PaaS,2014.0,,,
Hungary,SEON,Budapest,11600000.0,Big Data,2017.0,,,
Hungary,SEON,Budapest,11600000.0,Computer,2017.0,,,
